time,angle 1,velocity 1,angle 2,velocity 2,torque 1,torque 2
36.52,0.9948859402954422,0.0010595158921594195,-1.0000033175748309,-0.0002884403365129196,12.85895260964713,-3.434478426893738
36.53,0.9948944653839825,0.0010573453270280445,-1.0000033129147445,-0.00028874157708632124,12.859093690387619,-3.4344783326564103
36.54,0.9949029763509145,0.0010566939407405593,-1.000003308266751,-0.0002884377009893891,12.859093690387619,-3.4344783326564103
36.550000000000004,0.9949114732312945,0.0010545305131142958,-1.0000033036157339,-0.0002887379522169017,12.859234300558258,-3.434478238695901
36.56,0.9949199560361622,0.0010538812006527024,-1.0000032989767935,-0.00028843507897420497,12.859234300558258,-3.434478238695901
36.57,0.9949284248004612,0.0010517248875222009,-1.0000032943348631,-0.0002887343440303763,12.859374441720064,-3.434478145011557
36.58,0.9949368795351976,0.0010510776426535338,-1.0000032897049935,-0.00028843247038481555,12.859374441720064,-3.434478145011557
36.59,0.9949453202752023,0.0010489284210841287,-1.0000032850721674,-0.0002887307524387772,12.85951411542892,-3.434478051602737
36.6,0.9949537470314485,0.001048283237591451,-1.0000032804513859,-0.00028842987514462564,12.85951411542892,-3.434478051602737
36.61,0.9949621598386543,0.0010461410847158407,-1.0000032758276807,-0.0002887271773519132,12.859653323235618,-3.434477958468778
36.62,0.9949705587077601,0.0010454979563987435,-1.0000032712160039,-0.00028842729317144953,12.859653323235618,-3.434477958468778
36.63,0.994978943673372,0.0010433628494240688,-1.0000032666014362,-0.0002887236186806964,12.859792066685856,-3.4344778656090487
36.64,0.9949873147463972,0.0010427217700982392,-1.0000032619988806,-0.00028842472438877104,12.859792066685856,-3.4344778656090487
36.65,0.9949956719613304,0.0010405936862985896,-1.0000032573934667,-0.0002887200763364763,12.85993034732025,-3.4344777730228873
36.660000000000004,0.9950040153290457,0.0010399546497968357,-1.0000032528000482,-0.0002884221687172284,12.85993034732025,-3.4344777730228873
36.67,0.9950123448839264,0.001037833566519302,-1.0000032482038037,-0.00028871655023186637,12.860068166674374,-3.4344776807096484
36.68,0.9950206606368138,0.0010371965666879598,-1.0000032436195379,-0.00028841962607622314,12.860068166674374,-3.4344776807096484
36.69,0.9950289626219805,0.0010350824613489231,-1.0000032390324778,-0.0002887130402760323,12.860205526278756,-3.4344775886686905
36.7,0.9950372508502348,0.001034447492053849,-1.0000032344573795,-0.00028841709639076545,12.860205526278756,-3.4344775886686905
36.71,0.9950455253557386,0.0010323403421397019,-1.0000032298795187,-0.00028870954638510513,12.860342427658896,-3.4344774968993765
36.72,0.9950537861492678,0.001031707397259437,-1.000003225313603,-0.00028841457958341264,12.860342427658896,-3.4344774968993765
36.730000000000004,0.9950620332648739,0.0010296071803268794,-1.0000032207449563,-0.00028870606847473344,12.860478872335285,-3.4344774054010387
36.74,0.9950702667132999,0.0010289762537585782,-1.0000032161882375,-0.0002884120755808808,12.860478872335285,-3.4344774054010387
36.75,0.9950784865284878,0.0010268829474314926,-1.0000032116288187,-0.00028870260645558107,12.86061486182344,-3.4344773141730394
36.76,0.995086692721148,0.001026254033087574,-1.0000032070813107,-0.00028840958430354126,12.86061486182344,-3.4344773141730394
36.77,0.9950948853251128,0.0010241676150626923,-1.0000032025311336,-0.0002886991602447806,12.860750397633879,-3.4344772232147345
36.78,0.9951030643510602,0.0010235407068716442,-1.00000319799285,-0.00028840710567897254,12.860750397633879,-3.4344772232147345
36.79,0.9951112298327133,0.001021461154911276,-1.000003193451928,-0.00028869572975583725,12.860885481272177,-3.4344771325254753
